frame.time_epoch,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,tcp.len,tcp.flags.fin,tcp.flags.syn,tcp.flags.reset,tcp.flags.push,tcp.flags.ack,tcp.flags.urg,tcp.flags.cwr,tcp.flags.ece,tcp.window_size_value,tcp.hdr_len
1766194353.674777898,6,10.1.0.13,10.1.0.9,50942,3000,68,0,False,False,False,False,True,False,False,False,840,32
1766194353.683696833,6,10.1.0.13,10.1.0.9,50912,3000,457,389,False,False,False,True,True,False,False,False,828,32
1766194353.684773085,6,10.1.0.9,10.1.0.13,3000,50912,11652,11584,False,False,False,True,True,False,False,False,501,32
1766194353.684827488,6,10.1.0.13,10.1.0.9,50912,3000,68,0,False,False,False,False,True,False,False,False,757,32
1766194353.684831088,6,10.1.0.9,10.1.0.13,3000,50912,4206,4138,False,False,False,True,True,False,False,False,501,32
1766194353.684839888,6,10.1.0.13,10.1.0.9,50912,3000,68,0,False,False,False,False,True,False,False,False,725,32
1766194353.785512795,6,10.1.0.13,10.1.0.9,50910,3000,401,333,False,False,False,True,True,False,False,False,900,32
1766194353.789268178,6,10.1.0.9,10.1.0.13,3000,50910,450,382,False,False,False,True,True,False,False,False,501,32
1766194353.789352382,6,10.1.0.13,10.1.0.9,50910,3000,68,0,False,False,False,False,True,False,False,False,900,32
1766194353.789439086,6,10.1.0.9,10.1.0.13,3000,50910,4098,4030,False,False,False,True,True,False,False,False,501,32
1766194353.789460787,6,10.1.0.13,10.1.0.9,50910,3000,68,0,False,False,False,False,True,False,False,False,869,32
1766194353.789488488,6,10.1.0.9,10.1.0.13,3000,50910,73,5,False,False,False,True,True,False,False,False,501,32
1766194353.789501189,6,10.1.0.13,10.1.0.9,50910,3000,68,0,False,False,False,False,True,False,False,False,869,32
1766194353.813592163,6,10.1.0.13,10.1.0.9,50928,3000,357,289,False,False,False,True,True,False,False,False,828,32
1766194353.815757868,6,10.1.0.9,10.1.0.13,3000,50928,581,513,False,False,False,True,True,False,False,False,501,32
1766194353.815820371,6,10.1.0.13,10.1.0.9,50928,3000,68,0,False,False,False,False,True,False,False,False,828,32
1766194353.816317696,6,10.1.0.9,10.1.0.13,3000,50928,9073,9005,False,False,False,True,True,False,False,False,501,32
1766194353.816365298,6,10.1.0.13,10.1.0.9,50928,3000,68,0,False,False,False,False,True,False,False,False,773,32
1766194353.816396400,6,10.1.0.9,10.1.0.13,3000,50928,73,5,False,False,False,True,True,False,False,False,501,32
1766194353.816407100,6,10.1.0.13,10.1.0.9,50928,3000,68,0,False,False,False,False,True,False,False,False,773,32
1766194353.831645343,6,10.1.0.13,10.1.0.9,50938,3000,440,372,False,False,False,True,True,False,False,False,1664,32
1766194353.839435622,6,10.1.0.9,10.1.0.13,3000,50938,1085,1017,False,False,False,True,True,False,False,False,501,32
1766194353.839506026,6,10.1.0.13,10.1.0.9,50938,3000,68,0,False,False,False,False,True,False,False,False,1660,32
1766194353.875717990,6,10.1.0.13,10.1.0.9,50942,3000,441,373,False,False,False,True,True,False,False,False,900,32
1766194353.883039347,6,10.1.0.9,10.1.0.13,3000,50942,755,687,False,False,False,True,True,False,False,False,501,32
1766194353.883140152,6,10.1.0.13,10.1.0.9,50942,3000,68,0,False,False,False,False,True,False,False,False,898,32
1766194353.886605021,6,10.1.0.13,10.1.0.9,50912,3000,385,317,False,False,False,True,True,False,False,False,828,32
1766194353.902641803,6,10.1.0.9,10.1.0.13,3000,50912,1085,1017,False,False,False,True,True,False,False,False,501,32
1766194353.902708306,6,10.1.0.13,10.1.0.9,50912,3000,68,0,False,False,False,False,True,False,False,False,824,32
1766194353.990814199,6,10.1.0.13,10.1.0.9,50910,3000,370,302,False,False,False,True,True,False,False,False,869,32
1766194353.997289715,6,10.1.0.9,10.1.0.13,3000,50910,731,663,False,False,False,True,True,False,False,False,501,32
1766194353.997394720,6,10.1.0.13,10.1.0.9,50910,3000,68,0,False,False,False,False,True,False,False,False,864,32
1766194354.017421296,6,10.1.0.13,10.1.0.9,50928,3000,436,368,False,False,False,True,True,False,False,False,828,32
1766194354.025304980,6,10.1.0.9,10.1.0.13,3000,50928,1085,1017,False,False,False,True,True,False,False,False,501,32
1766194354.025372084,6,10.1.0.13,10.1.0.9,50928,3000,68,0,False,False,False,False,True,False,False,False,824,32
1766194354.040865339,6,10.1.0.13,10.1.0.9,50938,3000,360,292,False,False,False,True,True,False,False,False,1664,32
1766194354.043487866,6,10.1.0.9,10.1.0.13,3000,50938,450,382,False,False,False,True,True,False,False,False,501,32
1766194354.043540269,6,10.1.0.13,10.1.0.9,50938,3000,68,0,False,False,False,False,True,False,False,False,1664,32
1766194354.043605572,6,10.1.0.9,10.1.0.13,3000,50938,4098,4030,False,False,False,True,True,False,False,False,501,32
1766194354.043639074,6,10.1.0.9,10.1.0.13,3000,50938,73,5,False,False,False,True,True,False,False,False,501,32
1766194354.043868885,6,10.1.0.13,10.1.0.9,50938,3000,68,0,False,False,False,False,True,False,False,False,1664,32
1766194354.084402960,6,10.1.0.13,10.1.0.9,50942,3000,398,330,False,False,False,True,True,False,False,False,900,32
1766194354.086737074,6,10.1.0.9,10.1.0.13,3000,50942,581,513,False,False,False,True,True,False,False,False,501,32
1766194354.086807678,6,10.1.0.13,10.1.0.9,50942,3000,68,0,False,False,False,False,True,False,False,False,899,32
1766194354.087508912,6,10.1.0.9,10.1.0.13,3000,50942,7308,7240,False,False,False,True,True,False,False,False,501,32
1766194354.087556114,6,10.1.0.13,10.1.0.9,50942,3000,68,0,False,False,False,False,True,False,False,False,852,32
1766194354.087559414,6,10.1.0.9,10.1.0.13,3000,50942,1833,1765,False,False,False,True,True,False,False,False,501,32
1766194354.087567515,6,10.1.0.13,10.1.0.9,50942,3000,68,0,False,False,False,False,True,False,False,False,839,32
1766194354.087600116,6,10.1.0.9,10.1.0.13,3000,50942,73,5,False,False,False,True,True,False,False,False,501,32
1766194354.087609417,6,10.1.0.13,10.1.0.9,50942,3000,68,0,False,False,False,False,True,False,False,False,890,32
1766194354.103831407,6,10.1.0.13,10.1.0.9,50912,3000,449,381,False,False,False,True,True,False,False,False,828,32
1766194354.110322723,6,10.1.0.9,10.1.0.13,3000,50912,581,513,False,False,False,True,True,False,False,False,501,32
1766194354.110386727,6,10.1.0.13,10.1.0.9,50912,3000,68,0,False,False,False,False,True,False,False,False,828,32
1766194354.110943454,6,10.1.0.9,10.1.0.13,3000,50912,7308,7240,False,False,False,True,True,False,False,False,501,32
1766194354.110991356,6,10.1.0.13,10.1.0.9,50912,3000,68,0,False,False,False,False,True,False,False,False,785,32
1766194354.110994556,6,10.1.0.9,10.1.0.13,3000,50912,1833,1765,False,False,False,True,True,False,False,False,501,32
1766194354.111002557,6,10.1.0.13,10.1.0.9,50912,3000,68,0,False,False,False,False,True,False,False,False,772,32
1766194354.111031158,6,10.1.0.9,10.1.0.13,3000,50912,73,5,False,False,False,True,True,False,False,False,501,32
1766194354.111053659,6,10.1.0.13,10.1.0.9,50912,3000,68,0,False,False,False,False,True,False,False,False,814,32
1766194354.198623927,6,10.1.0.13,10.1.0.9,50910,3000,360,292,False,False,False,True,True,False,False,False,864,32
1766194354.201196152,6,10.1.0.9,10.1.0.13,3000,50910,450,382,False,False,False,True,True,False,False,False,501,32
1766194354.201270556,6,10.1.0.13,10.1.0.9,50910,3000,68,0,False,False,False,False,True,False,False,False,862,32
1766194354.201356160,6,10.1.0.9,10.1.0.13,3000,50910,4098,4030,False,False,False,True,True,False,False,False,501,32
1766194354.201374361,6,10.1.0.13,10.1.0.9,50910,3000,68,0,False,False,False,False,True,False,False,False,831,32
1766194354.201400062,6,10.1.0.9,10.1.0.13,3000,50910,73,5,False,False,False,True,True,False,False,False,501,32
1766194354.201410262,6,10.1.0.13,10.1.0.9,50910,3000,68,0,False,False,False,False,True,False,False,False,831,32
1766194354.226717496,6,10.1.0.13,10.1.0.9,50928,3000,436,368,False,False,False,True,True,False,False,False,828,32
1766194354.233677635,6,10.1.0.9,10.1.0.13,3000,50928,1085,1017,False,False,False,True,True,False,False,False,501,32
1766194354.233749438,6,10.1.0.13,10.1.0.9,50928,3000,68,0,False,False,False,False,True,False,False,False,824,32
1766194354.244990086,6,10.1.0.13,10.1.0.9,50938,3000,412,344,False,False,False,True,True,False,False,False,1664,32
1766194354.256201833,6,10.1.0.9,10.1.0.13,3000,50938,581,513,False,False,False,True,True,False,False,False,501,32
1766194354.256275236,6,10.1.0.13,10.1.0.9,50938,3000,68,0,False,False,False,False,True,False,False,False,1663,32
1766194354.256874365,6,10.1.0.9,10.1.0.13,3000,50938,7308,7240,False,False,False,True,True,False,False,False,501,32
1766194354.256932168,6,10.1.0.13,10.1.0.9,50938,3000,68,0,False,False,False,False,True,False,False,False,1616,32
1766194354.256936568,6,10.1.0.9,10.1.0.13,3000,50938,1833,1765,False,False,False,True,True,False,False,False,501,32
1766194354.256944969,6,10.1.0.13,10.1.0.9,50938,3000,68,0,False,False,False,False,True,False,False,False,1603,32
1766194354.256981271,6,10.1.0.9,10.1.0.13,3000,50938,73,5,False,False,False,True,True,False,False,False,501,32
1766194354.256990971,6,10.1.0.13,10.1.0.9,50938,3000,68,0,False,False,False,False,True,False,False,False,1603,32
1766194354.288582311,6,10.1.0.13,10.1.0.9,50942,3000,415,347,False,False,False,True,True,False,False,False,900,32
1766194354.291471351,6,10.1.0.9,10.1.0.13,3000,50942,450,382,False,False,False,True,True,False,False,False,501,32
1766194354.291539655,6,10.1.0.13,10.1.0.9,50942,3000,68,0,False,False,False,False,True,False,False,False,900,32
1766194354.291613758,6,10.1.0.9,10.1.0.13,3000,50942,4098,4030,False,False,False,True,True,False,False,False,501,32
1766194354.291630359,6,10.1.0.13,10.1.0.9,50942,3000,68,0,False,False,False,False,True,False,False,False,874,32
1766194354.291682362,6,10.1.0.9,10.1.0.13,3000,50942,73,5,False,False,False,True,True,False,False,False,501,32
1766194354.291936774,6,10.1.0.13,10.1.0.9,50942,3000,68,0,False,False,False,False,True,False,False,False,900,32
1766194354.312096057,6,10.1.0.13,10.1.0.9,50912,3000,382,314,False,False,False,True,True,False,False,False,828,32
1766194354.318927189,6,10.1.0.9,10.1.0.13,3000,50912,581,513,False,False,False,True,True,False,False,False,501,32
1766194354.318997693,6,10.1.0.13,10.1.0.9,50912,3000,68,0,False,False,False,False,True,False,False,False,828,32
1766194354.319962640,6,10.1.0.9,10.1.0.13,3000,50912,7308,7240,False,False,False,True,True,False,False,False,501,32
1766194354.320023143,6,10.1.0.13,10.1.0.9,50912,3000,68,0,False,False,False,False,True,False,False,False,785,32
1766194354.320027443,6,10.1.0.9,10.1.0.13,3000,50912,1833,1765,False,False,False,True,True,False,False,False,501,32
1766194354.320034343,6,10.1.0.13,10.1.0.9,50912,3000,68,0,False,False,False,False,True,False,False,False,772,32
1766194354.320080946,6,10.1.0.9,10.1.0.13,3000,50912,73,5,False,False,False,True,True,False,False,False,501,32
1766194354.320092546,6,10.1.0.13,10.1.0.9,50912,3000,68,0,False,False,False,False,True,False,False,False,828,32
1766194354.402604367,6,10.1.0.13,10.1.0.9,50910,3000,443,375,False,False,False,True,True,False,False,False,836,32
1766194354.403927532,6,10.1.0.9,10.1.0.13,3000,50910,7308,7240,False,False,False,True,True,False,False,False,501,32
1766194354.403984935,6,10.1.0.13,10.1.0.9,50910,3000,68,0,False,False,False,False,True,False,False,False,785,32
1766194354.403990235,6,10.1.0.9,10.1.0.13,3000,50910,7308,7240,False,False,False,True,True,False,False,False,501,32
1766194354.403999535,6,10.1.0.13,10.1.0.9,50910,3000,68,0,False,False,False,False,True,False,False,False,785,32
1766194354.404004335,6,10.1.0.9,10.1.0.13,3000,50910,1310,1242,False,False,False,True,True,False,False,False,501,32
1766194354.404011136,6,10.1.0.13,10.1.0.9,50910,3000,68,0,False,False,False,False,True,False,False,False,777,32
1766194354.435199956,6,10.1.0.13,10.1.0.9,50928,3000,385,317,False,False,False,True,True,False,False,False,828,32
1766194354.441134645,6,10.1.0.9,10.1.0.13,3000,50928,1085,1017,False,False,False,True,True,False,False,False,501,32
1766194354.441257851,6,10.1.0.13,10.1.0.9,50928,3000,68,0,False,False,False,False,True,False,False,False,824,32
1766194354.457978766,6,10.1.0.13,10.1.0.9,50938,3000,344,276,False,False,False,True,True,False,False,False,1664,32
1766194354.460854406,6,10.1.0.9,10.1.0.13,3000,50938,450,382,False,False,False,True,True,False,False,False,501,32
1766194354.460925409,6,10.1.0.13,10.1.0.9,50938,3000,68,0,False,False,False,False,True,False,False,False,1664,32
1766194354.461009614,6,10.1.0.9,10.1.0.13,3000,50938,4098,4030,False,False,False,True,True,False,False,False,501,32
1766194354.461027314,6,10.1.0.13,10.1.0.9,50938,3000,68,0,False,False,False,False,True,False,False,False,1639,32
1766194354.461053616,6,10.1.0.9,10.1.0.13,3000,50938,73,5,False,False,False,True,True,False,False,False,501,32
1766194354.461063516,6,10.1.0.13,10.1.0.9,50938,3000,68,0,False,False,False,False,True,False,False,False,1639,32
1766194354.492914968,6,10.1.0.13,10.1.0.9,50942,3000,357,289,False,False,False,True,True,False,False,False,900,32
1766194354.494887665,6,10.1.0.9,10.1.0.13,3000,50942,581,513,False,False,False,True,True,False,False,False,501,32
1766194354.494985169,6,10.1.0.13,10.1.0.9,50942,3000,68,0,False,False,False,False,True,False,False,False,900,32
1766194354.495464893,6,10.1.0.9,10.1.0.13,3000,50942,7308,7240,False,False,False,True,True,False,False,False,501,32
1766194354.495504295,6,10.1.0.9,10.1.0.13,3000,50942,1833,1765,False,False,False,True,True,False,False,False,501,32
1766194354.495529296,6,10.1.0.13,10.1.0.9,50942,3000,68,0,False,False,False,False,True,False,False,False,890,32
1766194354.495543096,6,10.1.0.9,10.1.0.13,3000,50942,73,5,False,False,False,True,True,False,False,False,501,32
1766194354.495710405,6,10.1.0.13,10.1.0.9,50942,3000,68,0,False,False,False,False,True,False,False,False,900,32
1766194354.521137944,6,10.1.0.13,10.1.0.9,50912,3000,449,381,False,False,False,True,True,False,False,False,828,32
1766194354.528337495,6,10.1.0.9,10.1.0.13,3000,50912,581,513,False,False,False,True,True,False,False,False,501,32
1766194354.528403398,6,10.1.0.13,10.1.0.9,50912,3000,68,0,False,False,False,False,True,False,False,False,828,32
1766194354.528809418,6,10.1.0.9,10.1.0.13,3000,50912,7308,7240,False,False,False,True,True,False,False,False,501,32
1766194354.528832419,6,10.1.0.13,10.1.0.9,50912,3000,68,0,False,False,False,False,True,False,False,False,785,32
1766194354.528834919,6,10.1.0.9,10.1.0.13,3000,50912,1833,1765,False,False,False,True,True,False,False,False,501,32
1766194354.528841419,6,10.1.0.13,10.1.0.9,50912,3000,68,0,False,False,False,False,True,False,False,False,772,32
1766194354.528867320,6,10.1.0.9,10.1.0.13,3000,50912,73,5,False,False,False,True,True,False,False,False,501,32
1766194354.528877621,6,10.1.0.13,10.1.0.9,50912,3000,68,0,False,False,False,False,True,False,False,False,828,32
1766194354.605165539,6,10.1.0.13,10.1.0.9,50910,3000,357,289,False,False,False,True,True,False,False,False,836,32
1766194354.607185837,6,10.1.0.9,10.1.0.13,3000,50910,581,513,False,False,False,True,True,False,False,False,501,32
1766194354.607254740,6,10.1.0.13,10.1.0.9,50910,3000,68,0,False,False,False,False,True,False,False,False,832,32
1766194354.607653860,6,10.1.0.9,10.1.0.13,3000,50910,9073,9005,False,False,False,True,True,False,False,False,501,32
1766194354.607697962,6,10.1.0.13,10.1.0.9,50910,3000,68,0,False,False,False,False,True,False,False,False,773,32
1766194354.607726964,6,10.1.0.9,10.1.0.13,3000,50910,73,5,False,False,False,True,True,False,False,False,501,32
1766194354.607738064,6,10.1.0.13,10.1.0.9,50910,3000,68,0,False,False,False,False,True,False,False,False,831,32
1766194354.642524059,6,10.1.0.13,10.1.0.9,50928,3000,385,317,False,False,False,True,True,False,False,False,828,32
1766194354.648371244,6,10.1.0.9,10.1.0.13,3000,50928,1085,1017,False,False,False,True,True,False,False,False,501,32
1766194354.648446448,6,10.1.0.13,10.1.0.9,50928,3000,68,0,False,False,False,False,True,False,False,False,824,32
1766194354.662231520,6,10.1.0.13,10.1.0.9,50938,3000,370,302,False,False,False,True,True,False,False,False,1664,32
1766194354.669635581,6,10.1.0.9,10.1.0.13,3000,50938,755,687,False,False,False,True,True,False,False,False,501,32
1766194354.669707084,6,10.1.0.13,10.1.0.9,50938,3000,68,0,False,False,False,False,True,False,False,False,1662,32
1766194354.696509390,6,10.1.0.13,10.1.0.9,50942,3000,426,358,False,False,False,True,True,False,False,False,900,32
1766194354.702277371,6,10.1.0.9,10.1.0.13,3000,50942,1085,1017,False,False,False,True,True,False,False,False,501,32
1766194354.702393077,6,10.1.0.13,10.1.0.9,50942,3000,68,0,False,False,False,False,True,False,False,False,900,32
1766194354.730133929,6,10.1.0.13,10.1.0.9,50912,3000,437,369,False,False,False,True,True,False,False,False,828,32
1766194354.737722599,6,10.1.0.9,10.1.0.13,3000,50912,755,687,False,False,False,True,True,False,False,False,501,32
1766194354.737803403,6,10.1.0.13,10.1.0.9,50912,3000,68,0,False,False,False,False,True,False,False,False,826,32
1766194354.808677956,6,10.1.0.13,10.1.0.9,50910,3000,441,373,False,False,False,True,True,False,False,False,836,32
1766194354.814410136,6,10.1.0.9,10.1.0.13,3000,50910,755,687,False,False,False,True,True,False,False,False,501,32
1766194354.814478739,6,10.1.0.13,10.1.0.9,50910,3000,68,0,False,False,False,False,True,False,False,False,831,32
1766194354.849726257,6,10.1.0.13,10.1.0.9,50928,3000,386,318,False,False,False,True,True,False,False,False,828,32
1766194354.850904414,6,10.1.0.9,10.1.0.13,3000,50928,7308,7240,False,False,False,True,True,False,False,False,501,32
1766194354.850969317,6,10.1.0.13,10.1.0.9,50928,3000,68,0,False,False,False,False,True,False,False,False,852,32
1766194354.850974718,6,10.1.0.9,10.1.0.13,3000,50928,7308,7240,False,False,False,True,True,False,False,False,501,32
1766194354.850984318,6,10.1.0.13,10.1.0.9,50928,3000,68,0,False,False,False,False,True,False,False,False,852,32
1766194354.850989318,6,10.1.0.9,10.1.0.13,3000,50928,1310,1242,False,False,False,True,True,False,False,False,501,32
1766194354.850996019,6,10.1.0.13,10.1.0.9,50928,3000,68,0,False,False,False,False,True,False,False,False,843,32
1766194354.870957492,6,10.1.0.13,10.1.0.9,50938,3000,437,369,False,False,False,True,True,False,False,False,1664,32
1766194354.878737271,6,10.1.0.9,10.1.0.13,3000,50938,755,687,False,False,False,True,True,False,False,False,501,32
1766194354.878808474,6,10.1.0.13,10.1.0.9,50938,3000,68,0,False,False,False,False,True,False,False,False,1662,32
1766194354.903483477,6,10.1.0.13,10.1.0.9,50942,3000,439,371,False,False,False,True,True,False,False,False,900,32
1766194354.913030342,6,10.1.0.9,10.1.0.13,3000,50942,581,513,False,False,False,True,True,False,False,False,501,32
1766194354.913157048,6,10.1.0.13,10.1.0.9,50942,3000,68,0,False,False,False,False,True,False,False,False,900,32
1766194354.913724676,6,10.1.0.9,10.1.0.13,3000,50942,7308,7240,False,False,False,True,True,False,False,False,501,32
1766194354.913779578,6,10.1.0.9,10.1.0.13,3000,50942,1833,1765,False,False,False,True,True,False,False,False,501,32
1766194354.913814780,6,10.1.0.13,10.1.0.9,50942,3000,68,0,False,False,False,False,True,False,False,False,890,32
1766194354.913835781,6,10.1.0.9,10.1.0.13,3000,50942,73,5,False,False,False,True,True,False,False,False,501,32
1766194354.914131596,6,10.1.0.13,10.1.0.9,50942,3000,68,0,False,False,False,False,True,False,False,False,900,32
1766194354.939311523,6,10.1.0.13,10.1.0.9,50912,3000,411,343,False,False,False,True,True,False,False,False,828,32
1766194354.942846595,6,10.1.0.9,10.1.0.13,3000,50912,450,382,False,False,False,True,True,False,False,False,501,32
1766194354.942926799,6,10.1.0.13,10.1.0.9,50912,3000,68,0,False,False,False,False,True,False,False,False,828,32
1766194354.943041404,6,10.1.0.9,10.1.0.13,3000,50912,4098,4030,False,False,False,True,True,False,False,False,501,32
1766194354.943067506,6,10.1.0.13,10.1.0.9,50912,3000,68,0,False,False,False,False,True,False,False,False,805,32
1766194354.943106508,6,10.1.0.9,10.1.0.13,3000,50912,73,5,False,False,False,True,True,False,False,False,501,32
1766194354.943510427,6,10.1.0.13,10.1.0.9,50912,3000,68,0,False,False,False,False,True,False,False,False,828,32
1766194355.015611741,6,10.1.0.13,10.1.0.9,50910,3000,357,289,False,False,False,True,True,False,False,False,836,32
1766194355.017437630,6,10.1.0.9,10.1.0.13,3000,50910,581,513,False,False,False,True,True,False,False,False,501,32
1766194355.017494033,6,10.1.0.13,10.1.0.9,50910,3000,68,0,False,False,False,False,True,False,False,False,832,32
1766194355.017979556,6,10.1.0.9,10.1.0.13,3000,50910,7308,7240,False,False,False,True,True,False,False,False,501,32
1766194355.018017558,6,10.1.0.13,10.1.0.9,50910,3000,68,0,False,False,False,False,True,False,False,False,785,32
1766194355.018020958,6,10.1.0.9,10.1.0.13,3000,50910,1833,1765,False,False,False,True,True,False,False,False,501,32
1766194355.018029159,6,10.1.0.13,10.1.0.9,50910,3000,68,0,False,False,False,False,True,False,False,False,772,32
1766194355.018058760,6,10.1.0.9,10.1.0.13,3000,50910,73,5,False,False,False,True,True,False,False,False,501,32
1766194355.018068661,6,10.1.0.13,10.1.0.9,50910,3000,68,0,False,False,False,False,True,False,False,False,831,32
1766194355.052223925,6,10.1.0.13,10.1.0.9,50928,3000,344,276,False,False,False,True,True,False,False,False,852,32
1766194355.055106566,6,10.1.0.9,10.1.0.13,3000,50928,450,382,False,False,False,True,True,False,False,False,501,32
1766194355.055172369,6,10.1.0.13,10.1.0.9,50928,3000,68,0,False,False,False,False,True,False,False,False,875,32
1766194355.055243472,6,10.1.0.9,10.1.0.13,3000,50928,4098,4030,False,False,False,True,True,False,False,False,501,32
1766194355.055260073,6,10.1.0.13,10.1.0.9,50928,3000,68,0,False,False,False,False,True,False,False,False,874,32
1766194355.055286274,6,10.1.0.9,10.1.0.13,3000,50928,73,5,False,False,False,True,True,False,False,False,501,32
1766194355.055295475,6,10.1.0.13,10.1.0.9,50928,3000,68,0,False,False,False,False,True,False,False,False,874,32
1766194355.079938976,6,10.1.0.13,10.1.0.9,50938,3000,401,333,False,False,False,True,True,False,False,False,1664,32
1766194355.082476600,6,10.1.0.9,10.1.0.13,3000,50938,450,382,False,False,False,True,True,False,False,False,501,32
1766194355.082540603,6,10.1.0.13,10.1.0.9,50938,3000,68,0,False,False,False,False,True,False,False,False,1664,32
1766194355.082638607,6,10.1.0.9,10.1.0.13,3000,50938,4098,4030,False,False,False,True,True,False,False,False,501,32
1766194355.082656308,6,10.1.0.13,10.1.0.9,50938,3000,68,0,False,False,False,False,True,False,False,False,1633,32
1766194355.082682310,6,10.1.0.9,10.1.0.13,3000,50938,73,5,False,False,False,True,True,False,False,False,501,32
1766194355.082691910,6,10.1.0.13,10.1.0.9,50938,3000,68,0,False,False,False,False,True,False,False,False,1633,32
1766194355.114994684,6,10.1.0.13,10.1.0.9,50942,3000,427,359,False,False,False,True,True,False,False,False,900,32
1766194355.120861670,6,10.1.0.9,10.1.0.13,3000,50942,755,687,False,False,False,True,True,False,False,False,501,32
1766194355.120972476,6,10.1.0.13,10.1.0.9,50942,3000,68,0,False,False,False,False,True,False,False,False,900,32
1766194355.144538824,6,10.1.0.13,10.1.0.9,50912,3000,443,375,False,False,False,True,True,False,False,False,828,32
1766194355.145785285,6,10.1.0.9,10.1.0.13,3000,50912,7308,7240,False,False,False,True,True,False,False,False,501,32
1766194355.145846088,6,10.1.0.9,10.1.0.13,3000,50912,7308,7240,False,False,False,True,True,False,False,False,501,32
1766194355.145971194,6,10.1.0.13,10.1.0.9,50912,3000,68,0,False,False,False,False,True,False,False,False,785,32
1766194355.145977994,6,10.1.0.9,10.1.0.13,3000,50912,1310,1242,False,False,False,True,True,False,False,False,501,32
1766194355.146349712,6,10.1.0.13,10.1.0.9,50912,3000,68,0,False,False,False,False,True,False,False,False,828,32
1766194355.219292667,6,10.1.0.13,10.1.0.9,50910,3000,443,375,False,False,False,True,True,False,False,False,836,32
1766194355.220621132,6,10.1.0.9,10.1.0.13,3000,50910,11652,11584,False,False,False,True,True,False,False,False,501,32
1766194355.220698535,6,10.1.0.13,10.1.0.9,50910,3000,68,0,False,False,False,False,True,False,False,False,757,32
1766194355.220704536,6,10.1.0.9,10.1.0.13,3000,50910,4206,4138,False,False,False,True,True,False,False,False,501,32
1766194355.220713436,6,10.1.0.13,10.1.0.9,50910,3000,68,0,False,False,False,False,True,False,False,False,725,32
1766194355.256806695,6,10.1.0.13,10.1.0.9,50928,3000,370,302,False,False,False,True,True,False,False,False,875,32
1766194355.263949543,6,10.1.0.9,10.1.0.13,3000,50928,731,663,False,False,False,True,True,False,False,False,501,32
1766194355.264035747,6,10.1.0.13,10.1.0.9,50928,3000,68,0,False,False,False,False,True,False,False,False,897,32
1766194355.283951718,6,10.1.0.13,10.1.0.9,50938,3000,457,389,False,False,False,True,True,False,False,False,1633,32
1766194355.285161177,6,10.1.0.9,10.1.0.13,3000,50938,7308,7240,False,False,False,True,True,False,False,False,501,32
1766194355.285220580,6,10.1.0.13,10.1.0.9,50938,3000,68,0,False,False,False,False,True,False,False,False,1577,32
1766194355.285225180,6,10.1.0.9,10.1.0.13,3000,50938,7308,7240,False,False,False,True,True,False,False,False,501,32
1766194355.285234281,6,10.1.0.13,10.1.0.9,50938,3000,68,0,False,False,False,False,True,False,False,False,1521,32
1766194355.285238581,6,10.1.0.9,10.1.0.13,3000,50938,1310,1242,False,False,False,True,True,False,False,False,501,32
1766194355.285245081,6,10.1.0.13,10.1.0.9,50938,3000,68,0,False,False,False,False,True,False,False,False,1512,32
1766194355.322214583,6,10.1.0.13,10.1.0.9,50942,3000,382,314,False,False,False,True,True,False,False,False,900,32
1766194355.332376778,6,10.1.0.9,10.1.0.13,3000,50942,581,513,False,False,False,True,True,False,False,False,501,32
1766194355.332442781,6,10.1.0.13,10.1.0.9,50942,3000,68,0,False,False,False,False,True,False,False,False,899,32
1766194355.333029110,6,10.1.0.9,10.1.0.13,3000,50942,7308,7240,False,False,False,True,True,False,False,False,501,32
1766194355.333076812,6,10.1.0.13,10.1.0.9,50942,3000,68,0,False,False,False,False,True,False,False,False,852,32
1766194355.333080012,6,10.1.0.9,10.1.0.13,3000,50942,1833,1765,False,False,False,True,True,False,False,False,501,32
1766194355.333088013,6,10.1.0.13,10.1.0.9,50942,3000,68,0,False,False,False,False,True,False,False,False,839,32
1766194355.333118814,6,10.1.0.9,10.1.0.13,3000,50942,73,5,False,False,False,True,True,False,False,False,501,32
1766194355.333128115,6,10.1.0.13,10.1.0.9,50942,3000,68,0,False,False,False,False,True,False,False,False,890,32
1766194355.347284504,6,10.1.0.13,10.1.0.9,50912,3000,385,317,False,False,False,True,True,False,False,False,828,32
1766194355.353863425,6,10.1.0.9,10.1.0.13,3000,50912,1085,1017,False,False,False,True,True,False,False,False,501,32
1766194355.354035733,6,10.1.0.13,10.1.0.9,50912,3000,68,0,False,False,False,False,True,False,False,False,828,32
1766194355.421913841,6,10.1.0.13,10.1.0.9,50910,3000,398,330,False,False,False,True,True,False,False,False,836,32
1766194355.429419807,6,10.1.0.9,10.1.0.13,3000,50910,581,513,False,False,False,True,True,False,False,False,501,32
1766194355.429488710,6,10.1.0.13,10.1.0.9,50910,3000,68,0,False,False,False,False,True,False,False,False,832,32
1766194355.430091840,6,10.1.0.9,10.1.0.13,3000,50910,9073,9005,False,False,False,True,True,False,False,False,501,32
1766194355.430137842,6,10.1.0.13,10.1.0.9,50910,3000,68,0,False,False,False,False,True,False,False,False,773,32
1766194355.430168644,6,10.1.0.9,10.1.0.13,3000,50910,73,5,False,False,False,True,True,False,False,False,501,32
