frame.time_epoch,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,tcp.len,tcp.flags.fin,tcp.flags.syn,tcp.flags.reset,tcp.flags.push,tcp.flags.ack,tcp.flags.urg,tcp.flags.cwr,tcp.flags.ece,tcp.window_size_value,tcp.hdr_len
1766194207.057944775,6,10.1.0.8,10.1.0.10,35944,3000,68,0,False,False,False,False,True,False,False,False,501,32
1766194207.058387296,6,10.1.0.8,10.1.0.10,47086,3000,68,0,True,False,False,False,True,False,False,False,501,32
1766194207.058538103,6,10.1.0.10,10.1.0.8,3000,47086,68,0,True,False,False,False,True,False,False,False,508,32
1766194207.058569605,6,10.1.0.8,10.1.0.10,47086,3000,68,0,False,False,False,False,True,False,False,False,501,32
1766194207.560034259,6,10.1.0.8,10.1.0.10,35952,3000,76,0,False,True,False,False,False,False,False,False,64240,40
1766194207.560045059,6,10.1.0.10,10.1.0.8,3000,35952,76,0,False,True,False,False,True,False,False,False,65160,40
1766194207.560060960,6,10.1.0.8,10.1.0.10,35952,3000,68,0,False,False,False,False,True,False,False,False,502,32
1766194207.560108062,6,10.1.0.8,10.1.0.10,35952,3000,286,218,False,False,False,True,True,False,False,False,502,32
1766194207.560111562,6,10.1.0.10,10.1.0.8,3000,35952,68,0,False,False,False,False,True,False,False,False,508,32
1766194207.560127163,6,10.1.0.8,10.1.0.10,35952,3000,117,49,False,False,False,True,True,False,False,False,502,32
1766194207.560128763,6,10.1.0.10,10.1.0.8,3000,35952,68,0,False,False,False,False,True,False,False,False,508,32
1766194207.569095492,6,10.1.0.10,10.1.0.8,3000,35952,481,413,False,False,False,True,True,False,False,False,508,32
1766194207.569163895,6,10.1.0.8,10.1.0.10,35952,3000,68,0,False,False,False,False,True,False,False,False,501,32
1766194207.569690120,6,10.1.0.8,10.1.0.10,35944,3000,68,0,True,False,False,False,True,False,False,False,501,32
1766194207.569889329,6,10.1.0.10,10.1.0.8,3000,35944,68,0,True,False,False,False,True,False,False,False,508,32
1766194207.569919331,6,10.1.0.8,10.1.0.10,35944,3000,68,0,False,False,False,False,True,False,False,False,501,32
1766194208.071656598,6,10.1.0.8,10.1.0.10,35956,3000,76,0,False,True,False,False,False,False,False,False,64240,40
1766194208.071674999,6,10.1.0.10,10.1.0.8,3000,35956,76,0,False,True,False,False,True,False,False,False,65160,40
1766194208.071701600,6,10.1.0.8,10.1.0.10,35956,3000,68,0,False,False,False,False,True,False,False,False,502,32
1766194208.071791904,6,10.1.0.8,10.1.0.10,35956,3000,286,218,False,False,False,True,True,False,False,False,502,32
1766194208.071798805,6,10.1.0.10,10.1.0.8,3000,35956,68,0,False,False,False,False,True,False,False,False,508,32
1766194208.071846907,6,10.1.0.8,10.1.0.10,35956,3000,119,51,False,False,False,True,True,False,False,False,502,32
1766194208.071851007,6,10.1.0.10,10.1.0.8,3000,35956,68,0,False,False,False,False,True,False,False,False,508,32
1766194208.083215750,6,10.1.0.10,10.1.0.8,3000,35956,481,413,False,False,False,True,True,False,False,False,508,32
1766194208.083290654,6,10.1.0.8,10.1.0.10,35956,3000,68,0,False,False,False,False,True,False,False,False,501,32
1766194208.083913883,6,10.1.0.8,10.1.0.10,35952,3000,68,0,True,False,False,False,True,False,False,False,501,32
1766194208.084219498,6,10.1.0.10,10.1.0.8,3000,35952,68,0,True,False,False,False,True,False,False,False,508,32
1766194208.084270900,6,10.1.0.8,10.1.0.10,35952,3000,68,0,False,False,False,False,True,False,False,False,501,32
1766194208.593416321,6,10.1.0.8,10.1.0.10,35956,3000,68,0,True,False,False,False,True,False,False,False,501,32
1766194208.594883091,6,10.1.0.10,10.1.0.8,3000,35956,68,0,True,False,False,False,True,False,False,False,508,32
1766194208.594966295,6,10.1.0.8,10.1.0.10,35956,3000,68,0,False,False,False,False,True,False,False,False,501,32
1766194268.497484549,6,10.111.111.146,10.1.0.6,4444,39156,56,0,False,False,True,False,True,False,False,False,0,20
1766194271.000969065,6,10.111.111.146,10.1.0.6,4444,39158,56,0,False,False,True,False,True,False,False,False,0,20
1766194273.714320991,6,10.111.111.146,10.1.0.6,4444,39174,56,0,False,False,True,False,True,False,False,False,0,20
1766194276.280928348,6,10.111.111.146,10.1.0.6,4444,39188,56,0,False,False,True,False,True,False,False,False,0,20
1766194279.772478998,6,10.111.111.146,10.1.0.6,4444,57976,56,0,False,False,True,False,True,False,False,False,0,20
1766194339.000797418,6,10.1.0.12,10.1.0.10,52850,3000,76,0,False,True,False,False,False,False,False,False,64240,40
1766194339.000888323,6,10.1.0.10,10.1.0.12,3000,52850,76,0,False,True,False,False,True,False,False,False,65160,40
1766194339.000921025,6,10.1.0.12,10.1.0.10,52850,3000,68,0,False,False,False,False,True,False,False,False,502,32
1766194339.001002029,6,10.1.0.12,10.1.0.10,52850,3000,68,0,True,False,False,False,True,False,False,False,502,32
1766194339.001960176,6,10.1.0.10,10.1.0.12,3000,52850,68,0,True,False,False,False,True,False,False,False,510,32
1766194339.002021579,6,10.1.0.12,10.1.0.10,52850,3000,68,0,False,False,False,False,True,False,False,False,502,32
1766194339.005200036,6,10.1.0.12,10.1.0.10,52866,3000,76,0,False,True,False,False,False,False,False,False,64240,40
1766194339.005218037,6,10.1.0.10,10.1.0.12,3000,52866,76,0,False,True,False,False,True,False,False,False,65160,40
1766194339.005251439,6,10.1.0.12,10.1.0.10,52866,3000,68,0,False,False,False,False,True,False,False,False,502,32
1766194339.005337643,6,10.1.0.12,10.1.0.10,52866,3000,286,218,False,False,False,True,True,False,False,False,502,32
1766194339.005344043,6,10.1.0.10,10.1.0.12,3000,52866,68,0,False,False,False,False,True,False,False,False,508,32
1766194339.005380145,6,10.1.0.12,10.1.0.10,52866,3000,122,54,False,False,False,True,True,False,False,False,502,32
1766194339.005383445,6,10.1.0.10,10.1.0.12,3000,52866,68,0,False,False,False,False,True,False,False,False,508,32
1766194339.043864748,6,10.1.0.10,10.1.0.12,3000,52866,1253,1185,False,False,False,True,True,False,False,False,508,32
1766194339.043938052,6,10.1.0.12,10.1.0.10,52866,3000,68,0,False,False,False,False,True,False,False,False,525,32
1766194339.549339147,6,10.1.0.12,10.1.0.10,52878,3000,76,0,False,True,False,False,False,False,False,False,64240,40
1766194339.549355448,6,10.1.0.10,10.1.0.12,3000,52878,76,0,False,True,False,False,True,False,False,False,65160,40
1766194339.549380549,6,10.1.0.12,10.1.0.10,52878,3000,68,0,False,False,False,False,True,False,False,False,502,32
1766194339.549726966,6,10.1.0.12,10.1.0.10,52878,3000,286,218,False,False,False,True,True,False,False,False,502,32
1766194339.549737967,6,10.1.0.10,10.1.0.12,3000,52878,68,0,False,False,False,False,True,False,False,False,508,32
