frame.time_epoch,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,tcp.len,tcp.flags.fin,tcp.flags.syn,tcp.flags.reset,tcp.flags.push,tcp.flags.ack,tcp.flags.urg,tcp.flags.cwr,tcp.flags.ece,tcp.window_size_value,tcp.hdr_len
1766194805.654077299,6,10.1.0.7,10.1.0.17,3000,51654,76,0,False,True,False,False,True,False,False,False,65160,40
1766194805.654113401,6,10.1.0.17,10.1.0.7,51654,3000,68,0,False,False,False,False,True,False,False,False,502,32
1766194805.654193004,6,10.1.0.17,10.1.0.7,51654,3000,285,217,False,False,False,True,True,False,False,False,502,32
1766194805.654199205,6,10.1.0.7,10.1.0.17,3000,51654,68,0,False,False,False,False,True,False,False,False,508,32
1766194805.669263063,6,10.1.0.7,10.1.0.17,3000,51644,68,0,True,False,False,False,True,False,False,False,510,32
1766194805.669374868,6,10.1.0.17,10.1.0.7,51644,3000,68,0,False,False,False,False,True,False,False,False,502,32
1766194805.749578274,6,10.1.0.7,10.1.0.17,3000,51654,1416,1348,False,False,False,True,True,False,False,False,508,32
1766194805.749776283,6,10.1.0.17,10.1.0.7,51654,3000,68,0,False,False,False,False,True,False,False,False,525,32
1766194811.754939014,6,10.1.0.7,10.1.0.17,3000,51654,68,0,True,False,False,False,True,False,False,False,508,32
1766194811.798788831,6,10.1.0.17,10.1.0.7,51654,3000,68,0,False,False,False,False,True,False,False,False,525,32
1766194865.309021215,6,10.1.0.17,10.1.0.7,51654,3000,68,0,True,False,False,False,True,False,False,False,525,32
1766194865.309034416,6,10.1.0.7,10.1.0.17,3000,51654,68,0,False,False,False,False,True,False,False,False,508,32
1766194868.753484286,6,10.111.111.146,10.1.0.17,4444,44376,56,0,False,False,True,False,True,False,False,False,0,20
1766194871.643641409,6,10.111.111.146,10.1.0.17,4444,44378,56,0,False,False,True,False,True,False,False,False,0,20
1766195322.885436974,6,10.1.0.20,10.1.0.7,58728,3000,76,0,False,True,False,False,False,False,False,False,64240,40
1766195322.885510078,6,10.1.0.7,10.1.0.20,3000,58728,76,0,False,True,False,False,True,False,False,False,65160,40
1766195322.885545979,6,10.1.0.20,10.1.0.7,58728,3000,68,0,False,False,False,False,True,False,False,False,502,32
1766195322.885638383,6,10.1.0.20,10.1.0.7,58728,3000,68,0,True,False,False,False,True,False,False,False,502,32
1766195322.886113404,6,10.1.0.7,10.1.0.20,3000,58728,68,0,False,False,False,False,True,False,False,False,510,32
1766195322.886634127,6,10.1.0.7,10.1.0.20,3000,58728,68,0,True,False,False,False,True,False,False,False,510,32
1766195322.886752533,6,10.1.0.20,10.1.0.7,58728,3000,68,0,False,False,False,False,True,False,False,False,502,32
1766195322.893880447,6,10.1.0.20,10.1.0.7,58734,3000,76,0,False,True,False,False,False,False,False,False,64240,40
1766195322.893893648,6,10.1.0.7,10.1.0.20,3000,58734,76,0,False,True,False,False,True,False,False,False,65160,40
1766195322.893916849,6,10.1.0.20,10.1.0.7,58734,3000,68,0,False,False,False,False,True,False,False,False,502,32
1766195322.894034054,6,10.1.0.20,10.1.0.7,58734,3000,285,217,False,False,False,True,True,False,False,False,502,32
1766195322.894039754,6,10.1.0.7,10.1.0.20,3000,58734,68,0,False,False,False,False,True,False,False,False,508,32
1766195322.917180175,6,10.1.0.7,10.1.0.20,3000,58734,1416,1348,False,False,False,True,True,False,False,False,508,32
1766195322.917267879,6,10.1.0.20,10.1.0.7,58734,3000,68,0,False,False,False,False,True,False,False,False,525,32
1766195328.918704996,6,10.1.0.7,10.1.0.20,3000,58734,68,0,True,False,False,False,True,False,False,False,508,32
1766195328.966221928,6,10.1.0.20,10.1.0.7,58734,3000,68,0,False,False,False,False,True,False,False,False,525,32
1766195384.433491142,6,10.1.0.20,10.1.0.7,58734,3000,68,0,True,False,False,False,True,False,False,False,525,32
1766195384.433503245,6,10.1.0.7,10.1.0.20,3000,58734,68,0,False,False,False,False,True,False,False,False,508,32
1766195387.655454452,6,10.111.111.146,10.1.0.20,4444,41506,56,0,False,False,True,False,True,False,False,False,0,20
1766195390.413190657,6,10.111.111.146,10.1.0.20,4444,41518,56,0,False,False,True,False,True,False,False,False,0,20
1766195393.693739085,6,10.111.111.146,10.1.0.20,4444,41526,56,0,False,False,True,False,True,False,False,False,0,20
1766195396.794833895,6,10.111.111.146,10.1.0.20,4444,41530,56,0,False,False,True,False,True,False,False,False,0,20
1766195399.858035051,6,10.111.111.146,10.1.0.20,4444,56686,56,0,False,False,True,False,True,False,False,False,0,20
